Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,Indiana,Indianapolis,1,24,2009,23.3
North America,US,Indiana,Indianapolis,1,25,2009,12.6
North America,US,Indiana,Indianapolis,1,26,2009,18.2
North America,US,Indiana,Indianapolis,1,27,2009,20.1
North America,US,Indiana,Indianapolis,1,28,2009,19.9
North America,US,Indiana,Indianapolis,1,29,2009,19.9
North America,US,Indiana,Indianapolis,1,30,2009,21.4
North America,US,Indiana,Indianapolis,1,31,2009,14.5
North America,US,Indiana,Indianapolis,2,1,2009,38.2
North America,US,Indiana,Indianapolis,2,2,2009,29.8
North America,US,Indiana,Indianapolis,2,3,2009,17.5
North America,US,Indiana,Indianapolis,2,4,2009,10.9
North America,US,Indiana,Indianapolis,2,5,2009,9.7
North America,US,Indiana,Indianapolis,2,6,2009,27.3
North America,US,Indiana,Indianapolis,2,7,2009,49.0
North America,US,Indiana,Indianapolis,2,8,2009,45.6
North America,US,Indiana,Indianapolis,2,9,2009,40.9
North America,US,Indiana,Indianapolis,2,10,2009,56.0
North America,US,Indiana,Indianapolis,2,11,2009,55.8
North America,US,Indiana,Indianapolis,2,12,2009,41.3
North America,US,Indiana,Indianapolis,2,13,2009,36.9
North America,US,Indiana,Indianapolis,2,14,2009,36.3
North America,US,Indiana,Indianapolis,2,15,2009,31.4
North America,US,Indiana,Indianapolis,2,16,2009,29.8
North America,US,Indiana,Indianapolis,2,17,2009,32.2
North America,US,Indiana,Indianapolis,2,18,2009,44.3
North America,US,Indiana,Indianapolis,2,19,2009,26.3
North America,US,Indiana,Indianapolis,2,20,2009,22.5
North America,US,Indiana,Indianapolis,2,21,2009,30.0
North America,US,Indiana,Indianapolis,2,22,2009,23.1
North America,US,Indiana,Indianapolis,2,23,2009,21.8
North America,US,Indiana,Indianapolis,2,24,2009,27.4
North America,US,Indiana,Indianapolis,2,25,2009,41.0
North America,US,Indiana,Indianapolis,2,26,2009,48.7
North America,US,Indiana,Indianapolis,2,27,2009,44.9
North America,US,Indiana,Indianapolis,2,28,2009,28.9
North America,US,Indiana,Indianapolis,3,1,2009,25.9
North America,US,Indiana,Indianapolis,3,2,2009,19.7
North America,US,Indiana,Indianapolis,3,3,2009,20.3
North America,US,Indiana,Indianapolis,3,4,2009,32.9
North America,US,Indiana,Indianapolis,3,5,2009,49.3
North America,US,Indiana,Indianapolis,3,6,2009,62.8
North America,US,Indiana,Indianapolis,3,7,2009,64.1
North America,US,Indiana,Indianapolis,3,8,2009,65.0
North America,US,Indiana,Indianapolis,3,9,2009,46.0
North America,US,Indiana,Indianapolis,3,10,2009,58.2
North America,US,Indiana,Indianapolis,3,11,2009,45.0
North America,US,Indiana,Indianapolis,3,12,2009,28.2
North America,US,Indiana,Indianapolis,3,13,2009,32.3
North America,US,Indiana,Indianapolis,3,14,2009,40.7
North America,US,Indiana,Indianapolis,3,15,2009,47.9
North America,US,Indiana,Indianapolis,3,16,2009,55.6
North America,US,Indiana,Indianapolis,3,17,2009,56.3
North America,US,Indiana,Indianapolis,3,18,2009,58.5
North America,US,Indiana,Indianapolis,3,19,2009,48.2
North America,US,Indiana,Indianapolis,3,20,2009,37.0
North America,US,Indiana,Indianapolis,3,21,2009,43.6
North America,US,Indiana,Indianapolis,3,22,2009,50.8
North America,US,Indiana,Indianapolis,3,23,2009,53.6
North America,US,Indiana,Indianapolis,3,24,2009,58.6
North America,US,Indiana,Indianapolis,3,25,2009,59.7
North America,US,Indiana,Indianapolis,3,26,2009,50.9
North America,US,Indiana,Indianapolis,3,27,2009,52.7
North America,US,Indiana,Indianapolis,3,28,2009,49.7
North America,US,Indiana,Indianapolis,3,29,2009,41.5
North America,US,Indiana,Indianapolis,3,30,2009,39.9
North America,US,Indiana,Indianapolis,3,31,2009,50.8
North America,US,Indiana,Indianapolis,4,1,2009,49.1
North America,US,Indiana,Indianapolis,4,2,2009,56.5
North America,US,Indiana,Indianapolis,4,3,2009,49.8
North America,US,Indiana,Indianapolis,4,4,2009,44.8
North America,US,Indiana,Indianapolis,4,5,2009,50.6
North America,US,Indiana,Indianapolis,4,6,2009,40.5
North America,US,Indiana,Indianapolis,4,7,2009,37.4
North America,US,Indiana,Indianapolis,4,8,2009,41.7
North America,US,Indiana,Indianapolis,4,9,2009,45.6
North America,US,Indiana,Indianapolis,4,10,2009,50.7
North America,US,Indiana,Indianapolis,4,11,2009,46.5
North America,US,Indiana,Indianapolis,4,12,2009,46.1
North America,US,Indiana,Indianapolis,4,13,2009,46.9
North America,US,Indiana,Indianapolis,4,14,2009,46.9
North America,US,Indiana,Indianapolis,4,15,2009,42.8
North America,US,Indiana,Indianapolis,4,16,2009,52.8
North America,US,Indiana,Indianapolis,4,17,2009,57.2
North America,US,Indiana,Indianapolis,4,18,2009,62.1
North America,US,Indiana,Indianapolis,4,19,2009,59.7
North America,US,Indiana,Indianapolis,4,20,2009,52.8
North America,US,Indiana,Indianapolis,4,21,2009,44.3
North America,US,Indiana,Indianapolis,4,22,2009,48.2
North America,US,Indiana,Indianapolis,4,23,2009,54.4
North America,US,Indiana,Indianapolis,4,24,2009,70.3
North America,US,Indiana,Indianapolis,4,25,2009,75.7
North America,US,Indiana,Indianapolis,4,26,2009,73.9
North America,US,Indiana,Indianapolis,4,27,2009,75.0
North America,US,Indiana,Indianapolis,4,28,2009,65.6
North America,US,Indiana,Indianapolis,4,29,2009,59.4
North America,US,Indiana,Indianapolis,4,30,2009,65.4
North America,US,Indiana,Indianapolis,5,1,2009,62.8
North America,US,Indiana,Indianapolis,5,2,2009,54.2
North America,US,Indiana,Indianapolis,5,3,2009,60.1
North America,US,Indiana,Indianapolis,5,4,2009,61.6
North America,US,Indiana,Indianapolis,5,5,2009,61.9
North America,US,Indiana,Indianapolis,5,6,2009,60.8
North America,US,Indiana,Indianapolis,5,7,2009,60.8
North America,US,Indiana,Indianapolis,5,8,2009,64.4
North America,US,Indiana,Indianapolis,5,9,2009,61.6
North America,US,Indiana,Indianapolis,5,10,2009,56.4
North America,US,Indiana,Indianapolis,5,11,2009,58.7
North America,US,Indiana,Indianapolis,5,12,2009,58.1
North America,US,Indiana,Indianapolis,5,13,2009,59.7
North America,US,Indiana,Indianapolis,5,14,2009,66.5
North America,US,Indiana,Indianapolis,5,15,2009,64.3
North America,US,Indiana,Indianapolis,5,16,2009,65.7
North America,US,Indiana,Indianapolis,5,17,2009,53.3
North America,US,Indiana,Indianapolis,5,18,2009,54.2
North America,US,Indiana,Indianapolis,5,19,2009,61.4
North America,US,Indiana,Indianapolis,5,20,2009,68.0
North America,US,Indiana,Indianapolis,5,21,2009,71.7
North America,US,Indiana,Indianapolis,5,22,2009,74.6
North America,US,Indiana,Indianapolis,5,23,2009,74.5
North America,US,Indiana,Indianapolis,5,24,2009,75.8
North America,US,Indiana,Indianapolis,5,25,2009,68.7
North America,US,Indiana,Indianapolis,5,26,2009,72.1
North America,US,Indiana,Indianapolis,5,27,2009,75.5
North America,US,Indiana,Indianapolis,5,28,2009,68.4
North America,US,Indiana,Indianapolis,5,29,2009,65.1
North America,US,Indiana,Indianapolis,5,30,2009,68.9
North America,US,Indiana,Indianapolis,5,31,2009,66.6
North America,US,Indiana,Indianapolis,6,1,2009,71.2
North America,US,Indiana,Indianapolis,6,2,2009,74.5
North America,US,Indiana,Indianapolis,6,3,2009,62.1
North America,US,Indiana,Indianapolis,6,4,2009,58.5
North America,US,Indiana,Indianapolis,6,5,2009,61.9
North America,US,Indiana,Indianapolis,6,6,2009,67.4
North America,US,Indiana,Indianapolis,6,7,2009,70.5
North America,US,Indiana,Indianapolis,6,8,2009,74.2
North America,US,Indiana,Indianapolis,6,9,2009,74.2
North America,US,Indiana,Indianapolis,6,10,2009,70.7
North America,US,Indiana,Indianapolis,6,11,2009,71.5
North America,US,Indiana,Indianapolis,6,12,2009,67.6
North America,US,Indiana,Indianapolis,6,13,2009,69.9
North America,US,Indiana,Indianapolis,6,14,2009,70.6
North America,US,Indiana,Indianapolis,6,15,2009,72.9
North America,US,Indiana,Indianapolis,6,16,2009,71.4
North America,US,Indiana,Indianapolis,6,17,2009,73.9
North America,US,Indiana,Indianapolis,6,18,2009,73.6
North America,US,Indiana,Indianapolis,6,19,2009,81.1
North America,US,Indiana,Indianapolis,6,20,2009,77.7
North America,US,Indiana,Indianapolis,6,21,2009,78.9
North America,US,Indiana,Indianapolis,6,22,2009,77.5
North America,US,Indiana,Indianapolis,6,23,2009,80.7
North America,US,Indiana,Indianapolis,6,24,2009,81.8
North America,US,Indiana,Indianapolis,6,25,2009,82.4
North America,US,Indiana,Indianapolis,6,26,2009,82.2
North America,US,Indiana,Indianapolis,6,27,2009,78.3
North America,US,Indiana,Indianapolis,6,28,2009,79.1
North America,US,Indiana,Indianapolis,6,29,2009,73.5
North America,US,Indiana,Indianapolis,6,30,2009,70.4
North America,US,Indiana,Indianapolis,7,1,2009,65.3
North America,US,Indiana,Indianapolis,7,2,2009,65.7
North America,US,Indiana,Indianapolis,7,3,2009,69.9
North America,US,Indiana,Indianapolis,7,4,2009,67.6
North America,US,Indiana,Indianapolis,7,5,2009,67.4
North America,US,Indiana,Indianapolis,7,6,2009,72.8
North America,US,Indiana,Indianapolis,7,7,2009,73.9
North America,US,Indiana,Indianapolis,7,8,2009,73.1
North America,US,Indiana,Indianapolis,7,9,2009,69.7
North America,US,Indiana,Indianapolis,7,10,2009,76.3
North America,US,Indiana,Indianapolis,7,11,2009,75.2
North America,US,Indiana,Indianapolis,7,12,2009,73.4
North America,US,Indiana,Indianapolis,7,13,2009,73.1
North America,US,Indiana,Indianapolis,7,14,2009,72.1
North America,US,Indiana,Indianapolis,7,15,2009,73.1
North America,US,Indiana,Indianapolis,7,16,2009,75.3
North America,US,Indiana,Indianapolis,7,17,2009,71.3
North America,US,Indiana,Indianapolis,7,18,2009,62.5
North America,US,Indiana,Indianapolis,7,19,2009,63.1
North America,US,Indiana,Indianapolis,7,20,2009,66.6
North America,US,Indiana,Indianapolis,7,21,2009,70.7
North America,US,Indiana,Indianapolis,7,22,2009,66.8
North America,US,Indiana,Indianapolis,7,23,2009,67.6
North America,US,Indiana,Indianapolis,7,24,2009,70.3
North America,US,Indiana,Indianapolis,7,25,2009,72.0
North America,US,Indiana,Indianapolis,7,26,2009,71.2
North America,US,Indiana,Indianapolis,7,27,2009,72.1
North America,US,Indiana,Indianapolis,7,28,2009,75.5
North America,US,Indiana,Indianapolis,7,29,2009,74.8
North America,US,Indiana,Indianapolis,7,30,2009,71.4
North America,US,Indiana,Indianapolis,7,31,2009,72.2
North America,US,Indiana,Indianapolis,8,1,2009,70.9
North America,US,Indiana,Indianapolis,8,2,2009,71.2
North America,US,Indiana,Indianapolis,8,3,2009,70.3
North America,US,Indiana,Indianapolis,8,4,2009,71.9
North America,US,Indiana,Indianapolis,8,5,2009,71.8
North America,US,Indiana,Indianapolis,8,6,2009,71.5
North America,US,Indiana,Indianapolis,8,7,2009,71.6
North America,US,Indiana,Indianapolis,8,8,2009,76.3
North America,US,Indiana,Indianapolis,8,9,2009,80.9
North America,US,Indiana,Indianapolis,8,10,2009,80.4
North America,US,Indiana,Indianapolis,8,11,2009,76.9
North America,US,Indiana,Indianapolis,8,12,2009,71.5
North America,US,Indiana,Indianapolis,8,13,2009,73.6
North America,US,Indiana,Indianapolis,8,14,2009,76.7
North America,US,Indiana,Indianapolis,8,15,2009,76.4
North America,US,Indiana,Indianapolis,8,16,2009,80.7
North America,US,Indiana,Indianapolis,8,17,2009,81.0
North America,US,Indiana,Indianapolis,8,18,2009,78.4
North America,US,Indiana,Indianapolis,8,19,2009,76.1
North America,US,Indiana,Indianapolis,8,20,2009,74.3
North America,US,Indiana,Indianapolis,8,21,2009,71.3
North America,US,Indiana,Indianapolis,8,22,2009,64.2
North America,US,Indiana,Indianapolis,8,23,2009,63.8
North America,US,Indiana,Indianapolis,8,24,2009,66.5
North America,US,Indiana,Indianapolis,8,25,2009,70.9
North America,US,Indiana,Indianapolis,8,26,2009,73.3
North America,US,Indiana,Indianapolis,8,27,2009,77.6
North America,US,Indiana,Indianapolis,8,28,2009,74.1
North America,US,Indiana,Indianapolis,8,29,2009,68.1
North America,US,Indiana,Indianapolis,8,30,2009,61.1
North America,US,Indiana,Indianapolis,8,31,2009,61.6
North America,US,Indiana,Indianapolis,9,1,2009,63.6
North America,US,Indiana,Indianapolis,9,2,2009,65.5
North America,US,Indiana,Indianapolis,9,3,2009,69.8
North America,US,Indiana,Indianapolis,9,4,2009,70.1
North America,US,Indiana,Indianapolis,9,5,2009,72.2
North America,US,Indiana,Indianapolis,9,6,2009,69.4
North America,US,Indiana,Indianapolis,9,7,2009,69.6
North America,US,Indiana,Indianapolis,9,8,2009,68.9
North America,US,Indiana,Indianapolis,9,9,2009,69.5
North America,US,Indiana,Indianapolis,9,10,2009,72.1
North America,US,Indiana,Indianapolis,9,11,2009,71.8
North America,US,Indiana,Indianapolis,9,12,2009,69.2
North America,US,Indiana,Indianapolis,9,13,2009,68.7
North America,US,Indiana,Indianapolis,9,14,2009,69.3
North America,US,Indiana,Indianapolis,9,15,2009,73.1
North America,US,Indiana,Indianapolis,9,16,2009,72.7
North America,US,Indiana,Indianapolis,9,17,2009,66.0
North America,US,Indiana,Indianapolis,9,18,2009,67.1
North America,US,Indiana,Indianapolis,9,19,2009,68.1
North America,US,Indiana,Indianapolis,9,20,2009,66.1
North America,US,Indiana,Indianapolis,9,21,2009,72.4
North America,US,Indiana,Indianapolis,9,22,2009,74.4
North America,US,Indiana,Indianapolis,9,23,2009,73.6
North America,US,Indiana,Indianapolis,9,24,2009,69.9
North America,US,Indiana,Indianapolis,9,25,2009,64.1
North America,US,Indiana,Indianapolis,9,26,2009,65.9
North America,US,Indiana,Indianapolis,9,27,2009,63.2
North America,US,Indiana,Indianapolis,9,28,2009,62.0
North America,US,Indiana,Indianapolis,9,29,2009,56.2
North America,US,Indiana,Indianapolis,9,30,2009,56.5
North America,US,Indiana,Indianapolis,10,1,2009,53.3
North America,US,Indiana,Indianapolis,10,2,2009,57.5
North America,US,Indiana,Indianapolis,10,3,2009,54.5
North America,US,Indiana,Indianapolis,10,4,2009,52.3
North America,US,Indiana,Indianapolis,10,5,2009,53.1
North America,US,Indiana,Indianapolis,10,6,2009,55.2
North America,US,Indiana,Indianapolis,10,7,2009,55.1
North America,US,Indiana,Indianapolis,10,8,2009,51.0
North America,US,Indiana,Indianapolis,10,9,2009,54.5
North America,US,Indiana,Indianapolis,10,10,2009,49.7
North America,US,Indiana,Indianapolis,10,11,2009,44.3
North America,US,Indiana,Indianapolis,10,12,2009,48.5
North America,US,Indiana,Indianapolis,10,13,2009,52.2
North America,US,Indiana,Indianapolis,10,14,2009,46.3
North America,US,Indiana,Indianapolis,10,15,2009,44.0
North America,US,Indiana,Indianapolis,10,16,2009,42.3
North America,US,Indiana,Indianapolis,10,17,2009,41.6
North America,US,Indiana,Indianapolis,10,18,2009,41.7
North America,US,Indiana,Indianapolis,10,19,2009,46.8
North America,US,Indiana,Indianapolis,10,20,2009,55.0
North America,US,Indiana,Indianapolis,10,21,2009,57.2
North America,US,Indiana,Indianapolis,10,22,2009,57.6
North America,US,Indiana,Indianapolis,10,23,2009,61.4
North America,US,Indiana,Indianapolis,10,24,2009,48.6
North America,US,Indiana,Indianapolis,10,25,2009,48.7
North America,US,Indiana,Indianapolis,10,26,2009,53.1
North America,US,Indiana,Indianapolis,10,27,2009,54.4
North America,US,Indiana,Indianapolis,10,28,2009,53.5
North America,US,Indiana,Indianapolis,10,29,2009,56.1
North America,US,Indiana,Indianapolis,10,30,2009,64.7
North America,US,Indiana,Indianapolis,10,31,2009,51.9
North America,US,Indiana,Indianapolis,11,1,2009,42.6
North America,US,Indiana,Indianapolis,11,2,2009,48.0
North America,US,Indiana,Indianapolis,11,3,2009,45.3
North America,US,Indiana,Indianapolis,11,4,2009,45.4
North America,US,Indiana,Indianapolis,11,5,2009,45.9
North America,US,Indiana,Indianapolis,11,6,2009,44.8
North America,US,Indiana,Indianapolis,11,7,2009,55.5
North America,US,Indiana,Indianapolis,11,8,2009,59.1
North America,US,Indiana,Indianapolis,11,9,2009,58.6
North America,US,Indiana,Indianapolis,11,10,2009,56.4
North America,US,Indiana,Indianapolis,11,11,2009,49.5
North America,US,Indiana,Indianapolis,11,12,2009,44.3
North America,US,Indiana,Indianapolis,11,13,2009,47.2
North America,US,Indiana,Indianapolis,11,14,2009,51.7
North America,US,Indiana,Indianapolis,11,15,2009,54.9
North America,US,Indiana,Indianapolis,11,16,2009,47.9
North America,US,Indiana,Indianapolis,11,17,2009,45.5
North America,US,Indiana,Indianapolis,11,18,2009,46.5
North America,US,Indiana,Indianapolis,11,19,2009,44.5
North America,US,Indiana,Indianapolis,11,20,2009,44.1
North America,US,Indiana,Indianapolis,11,21,2009,46.4
North America,US,Indiana,Indianapolis,11,22,2009,47.6
North America,US,Indiana,Indianapolis,11,23,2009,47.5
North America,US,Indiana,Indianapolis,11,24,2009,50.6
North America,US,Indiana,Indianapolis,11,25,2009,47.8
North America,US,Indiana,Indianapolis,11,26,2009,39.4
North America,US,Indiana,Indianapolis,11,27,2009,35.0
North America,US,Indiana,Indianapolis,11,28,2009,38.7
North America,US,Indiana,Indianapolis,11,29,2009,49.6
North America,US,Indiana,Indianapolis,11,30,2009,40.8
North America,US,Indiana,Indianapolis,12,1,2009,38.5
North America,US,Indiana,Indianapolis,12,2,2009,39.9
North America,US,Indiana,Indianapolis,12,3,2009,37.1
North America,US,Indiana,Indianapolis,12,4,2009,27.3
North America,US,Indiana,Indianapolis,12,5,2009,25.7
North America,US,Indiana,Indianapolis,12,6,2009,26.7
North America,US,Indiana,Indianapolis,12,7,2009,30.5
North America,US,Indiana,Indianapolis,12,8,2009,34.6
North America,US,Indiana,Indianapolis,12,9,2009,36.9
North America,US,Indiana,Indianapolis,12,10,2009,17.1
North America,US,Indiana,Indianapolis,12,11,2009,22.4
North America,US,Indiana,Indianapolis,12,12,2009,28.3
North America,US,Indiana,Indianapolis,12,13,2009,38.4
North America,US,Indiana,Indianapolis,12,14,2009,43.8
North America,US,Indiana,Indianapolis,12,15,2009,33.1
North America,US,Indiana,Indianapolis,12,16,2009,19.5
North America,US,Indiana,Indianapolis,12,17,2009,29.7
North America,US,Indiana,Indianapolis,12,18,2009,35.3
North America,US,Indiana,Indianapolis,12,19,2009,34.2
North America,US,Indiana,Indianapolis,12,20,2009,31.7
North America,US,Indiana,Indianapolis,12,21,2009,29.7
North America,US,Indiana,Indianapolis,12,22,2009,32.1
North America,US,Indiana,Indianapolis,12,23,2009,35.2
North America,US,Indiana,Indianapolis,12,24,2009,36.8
North America,US,Indiana,Indianapolis,12,25,2009,42.6
North America,US,Indiana,Indianapolis,12,26,2009,29.7
North America,US,Indiana,Indianapolis,12,27,2009,28.6
North America,US,Indiana,Indianapolis,12,28,2009,22.3
North America,US,Indiana,Indianapolis,12,29,2009,21.9
North America,US,Indiana,Indianapolis,12,30,2009,27.1
North America,US,Indiana,Indianapolis,12,31,2009,34.6
North America,US,Indiana,Indianapolis,1,1,2010,15.8
North America,US,Indiana,Indianapolis,1,2,2010,12.1
North America,US,Indiana,Indianapolis,1,3,2010,8.5
North America,US,Indiana,Indianapolis,1,4,2010,15.0
North America,US,Indiana,Indianapolis,1,5,2010,12.8
North America,US,Indiana,Indianapolis,1,6,2010,16.1
North America,US,Indiana,Indianapolis,1,7,2010,19.3
North America,US,Indiana,Indianapolis,1,8,2010,14.7
North America,US,Indiana,Indianapolis,1,9,2010,17.7
North America,US,Indiana,Indianapolis,1,10,2010,12.5
North America,US,Indiana,Indianapolis,1,11,2010,20.2
North America,US,Indiana,Indianapolis,1,12,2010,25.0
North America,US,Indiana,Indianapolis,1,13,2010,24.4
North America,US,Indiana,Indianapolis,1,14,2010,33.2
North America,US,Indiana,Indianapolis,1,15,2010,39.9
North America,US,Indiana,Indianapolis,1,16,2010,34.9
North America,US,Indiana,Indianapolis,1,17,2010,35.6
North America,US,Indiana,Indianapolis,1,18,2010,30.1
North America,US,Indiana,Indianapolis,1,19,2010,32.6
North America,US,Indiana,Indianapolis,1,20,2010,31.0
North America,US,Indiana,Indianapolis,1,21,2010,34.8
North America,US,Indiana,Indianapolis,1,22,2010,36.7
North America,US,Indiana,Indianapolis,1,23,2010,40.6
North America,US,Indiana,Indianapolis,1,24,2010,49.2
North America,US,Indiana,Indianapolis,1,25,2010,34.2
North America,US,Indiana,Indianapolis,1,26,2010,22.4
North America,US,Indiana,Indianapolis,1,27,2010,21.7
North America,US,Indiana,Indianapolis,1,28,2010,22.4
North America,US,Indiana,Indianapolis,1,29,2010,13.0
North America,US,Indiana,Indianapolis,1,30,2010,18.7
North America,US,Indiana,Indianapolis,1,31,2010,18.3
North America,US,Indiana,Indianapolis,2,1,2010,24.8
North America,US,Indiana,Indianapolis,2,2,2010,34.3
North America,US,Indiana,Indianapolis,2,3,2010,29.2
North America,US,Indiana,Indianapolis,2,4,2010,29.2
North America,US,Indiana,Indianapolis,2,5,2010,34.5
North America,US,Indiana,Indianapolis,2,6,2010,28.0
North America,US,Indiana,Indianapolis,2,7,2010,18.9
North America,US,Indiana,Indianapolis,2,8,2010,20.3
North America,US,Indiana,Indianapolis,2,9,2010,24.9
North America,US,Indiana,Indianapolis,2,10,2010,19.4
North America,US,Indiana,Indianapolis,2,11,2010,21.9
North America,US,Indiana,Indianapolis,2,12,2010,17.4
North America,US,Indiana,Indianapolis,2,13,2010,20.8
North America,US,Indiana,Indianapolis,2,14,2010,19.2
North America,US,Indiana,Indianapolis,2,15,2010,24.3
North America,US,Indiana,Indianapolis,2,16,2010,23.4
North America,US,Indiana,Indianapolis,2,17,2010,24.4
North America,US,Indiana,Indianapolis,2,18,2010,28.2
North America,US,Indiana,Indianapolis,2,19,2010,24.6
North America,US,Indiana,Indianapolis,2,20,2010,32.5
North America,US,Indiana,Indianapolis,2,21,2010,37.1
North America,US,Indiana,Indianapolis,2,22,2010,36.1
North America,US,Indiana,Indianapolis,2,23,2010,32.2
North America,US,Indiana,Indianapolis,2,24,2010,24.5
North America,US,Indiana,Indianapolis,2,25,2010,25.3
North America,US,Indiana,Indianapolis,2,26,2010,25.8
North America,US,Indiana,Indianapolis,2,27,2010,28.9
North America,US,Indiana,Indianapolis,2,28,2010,33.0
North America,US,Indiana,Indianapolis,3,1,2010,35.6
North America,US,Indiana,Indianapolis,3,2,2010,33.9
North America,US,Indiana,Indianapolis,3,3,2010,32.3
North America,US,Indiana,Indianapolis,3,4,2010,33.6
North America,US,Indiana,Indianapolis,3,5,2010,34.7
North America,US,Indiana,Indianapolis,3,6,2010,35.5
North America,US,Indiana,Indianapolis,3,7,2010,39.0
North America,US,Indiana,Indianapolis,3,8,2010,45.7
North America,US,Indiana,Indianapolis,3,9,2010,48.5
North America,US,Indiana,Indianapolis,3,10,2010,57.0
North America,US,Indiana,Indianapolis,3,11,2010,56.8
North America,US,Indiana,Indianapolis,3,12,2010,52.1
North America,US,Indiana,Indianapolis,3,13,2010,47.4
North America,US,Indiana,Indianapolis,3,14,2010,42.4
North America,US,Indiana,Indianapolis,3,15,2010,43.6
North America,US,Indiana,Indianapolis,3,16,2010,47.3
North America,US,Indiana,Indianapolis,3,17,2010,50.6
North America,US,Indiana,Indianapolis,3,18,2010,50.9
North America,US,Indiana,Indianapolis,3,19,2010,52.4
North America,US,Indiana,Indianapolis,3,20,2010,55.7
North America,US,Indiana,Indianapolis,3,21,2010,47.9
North America,US,Indiana,Indianapolis,3,22,2010,42.7
North America,US,Indiana,Indianapolis,3,23,2010,44.0
North America,US,Indiana,Indianapolis,3,24,2010,51.4
North America,US,Indiana,Indianapolis,3,25,2010,52.0
North America,US,Indiana,Indianapolis,3,26,2010,36.8
North America,US,Indiana,Indianapolis,3,27,2010,40.9
North America,US,Indiana,Indianapolis,3,28,2010,50.1
North America,US,Indiana,Indianapolis,3,29,2010,43.6
North America,US,Indiana,Indianapolis,3,30,2010,46.8
North America,US,Indiana,Indianapolis,3,31,2010,57.7
North America,US,Indiana,Indianapolis,4,1,2010,68.4
North America,US,Indiana,Indianapolis,4,2,2010,70.5
North America,US,Indiana,Indianapolis,4,3,2010,61.2
North America,US,Indiana,Indianapolis,4,4,2010,59.1
North America,US,Indiana,Indianapolis,4,5,2010,68.9
North America,US,Indiana,Indianapolis,4,6,2010,70.5
North America,US,Indiana,Indianapolis,4,7,2010,70.2
North America,US,Indiana,Indianapolis,4,8,2010,51.5
North America,US,Indiana,Indianapolis,4,9,2010,43.8
North America,US,Indiana,Indianapolis,4,10,2010,53.3
North America,US,Indiana,Indianapolis,4,11,2010,60.6
North America,US,Indiana,Indianapolis,4,12,2010,62.7
North America,US,Indiana,Indianapolis,4,13,2010,64.3
North America,US,Indiana,Indianapolis,4,14,2010,65.8
North America,US,Indiana,Indianapolis,4,15,2010,70.2
North America,US,Indiana,Indianapolis,4,16,2010,67.1
North America,US,Indiana,Indianapolis,4,17,2010,52.3
North America,US,Indiana,Indianapolis,4,18,2010,48.1
North America,US,Indiana,Indianapolis,4,19,2010,51.8
North America,US,Indiana,Indianapolis,4,20,2010,57.6
North America,US,Indiana,Indianapolis,4,21,2010,58.1
North America,US,Indiana,Indianapolis,4,22,2010,60.0
North America,US,Indiana,Indianapolis,4,23,2010,59.4
North America,US,Indiana,Indianapolis,4,24,2010,61.6
North America,US,Indiana,Indianapolis,4,25,2010,58.5
North America,US,Indiana,Indianapolis,4,26,2010,54.9
North America,US,Indiana,Indianapolis,4,27,2010,48.9
North America,US,Indiana,Indianapolis,4,28,2010,48.2
North America,US,Indiana,Indianapolis,4,29,2010,58.3
North America,US,Indiana,Indianapolis,4,30,2010,69.4
North America,US,Indiana,Indianapolis,5,1,2010,68.6
North America,US,Indiana,Indianapolis,5,2,2010,68.0
North America,US,Indiana,Indianapolis,5,3,2010,64.4
North America,US,Indiana,Indianapolis,5,4,2010,63.0
North America,US,Indiana,Indianapolis,5,5,2010,69.2
North America,US,Indiana,Indianapolis,5,6,2010,62.1
North America,US,Indiana,Indianapolis,5,7,2010,68.2
North America,US,Indiana,Indianapolis,5,8,2010,52.0
North America,US,Indiana,Indianapolis,5,9,2010,47.6
North America,US,Indiana,Indianapolis,5,10,2010,52.4
North America,US,Indiana,Indianapolis,5,11,2010,59.8
North America,US,Indiana,Indianapolis,5,12,2010,61.9
North America,US,Indiana,Indianapolis,5,13,2010,63.1
North America,US,Indiana,Indianapolis,5,14,2010,67.4
North America,US,Indiana,Indianapolis,5,15,2010,61.3
North America,US,Indiana,Indianapolis,5,16,2010,60.9
North America,US,Indiana,Indianapolis,5,17,2010,56.5
North America,US,Indiana,Indianapolis,5,18,2010,55.1
North America,US,Indiana,Indianapolis,5,19,2010,56.5
North America,US,Indiana,Indianapolis,5,20,2010,60.4
North America,US,Indiana,Indianapolis,5,21,2010,64.9
North America,US,Indiana,Indianapolis,5,22,2010,67.1
North America,US,Indiana,Indianapolis,5,23,2010,72.6
North America,US,Indiana,Indianapolis,5,24,2010,78.6
North America,US,Indiana,Indianapolis,5,25,2010,76.5
North America,US,Indiana,Indianapolis,5,26,2010,77.9
North America,US,Indiana,Indianapolis,5,27,2010,74.4
North America,US,Indiana,Indianapolis,5,28,2010,73.0
North America,US,Indiana,Indianapolis,5,29,2010,77.7
North America,US,Indiana,Indianapolis,5,30,2010,78.9
North America,US,Indiana,Indianapolis,5,31,2010,76.8
North America,US,Indiana,Indianapolis,6,1,2010,72.0
North America,US,Indiana,Indianapolis,6,2,2010,75.3
North America,US,Indiana,Indianapolis,6,3,2010,74.4
North America,US,Indiana,Indianapolis,6,4,2010,71.1
North America,US,Indiana,Indianapolis,6,5,2010,78.4
North America,US,Indiana,Indianapolis,6,6,2010,73.6
